,episode,step,state,action,next_state
0,0,0,0,2,0
1,0,1,0,2,0
2,0,2,0,1,1
3,0,3,1,2,1
4,0,4,1,3,0
5,0,5,0,3,0
6,0,6,0,0,10
7,0,7,10,0,20
8,0,8,20,0,31
9,0,9,31,1,32
10,0,10,32,0,42
11,0,11,42,1,43
12,0,12,43,2,33
13,0,13,33,1,34
14,0,14,34,2,23
15,0,15,23,2,13
16,0,16,13,0,23
17,0,17,23,2,13
18,0,18,13,1,14
19,0,19,14,1,14
20,0,20,14,1,14
21,0,21,14,2,4
22,0,22,4,1,4
23,0,23,4,0,14
24,0,24,14,2,4
25,0,25,4,3,3
26,0,26,3,1,4
27,0,27,4,0,14
28,0,28,14,1,14
29,0,29,14,3,13
30,0,30,13,3,12
31,0,31,12,2,2
32,0,32,2,3,1
33,0,33,1,3,0
34,0,34,0,1,1
35,0,35,1,0,11
36,0,36,11,2,1
37,0,37,1,2,1
38,0,38,1,1,2
39,0,39,2,0,12
40,0,40,12,1,13
41,0,41,13,1,14
42,0,42,14,1,14
43,0,43,14,1,14
44,0,44,14,1,14
45,0,45,14,3,13
46,0,46,13,2,3
47,0,47,3,1,4
48,0,48,4,1,4
49,0,49,4,1,4
50,0,50,4,0,14
51,0,51,14,0,24
52,0,52,24,2,14
53,0,53,14,0,24
54,0,54,24,1,25
55,0,55,25,1,26
56,0,56,26,2,15
57,0,57,15,2,5
58,0,58,5,2,5
59,0,59,5,2,5
60,0,60,5,1,6
61,0,61,6,2,6
62,0,62,6,1,7
63,0,63,7,2,7
64,0,64,7,1,8
65,0,65,8,1,9
66,0,66,9,0,19
67,0,67,19,0,30
68,0,68,30,3,29
69,0,69,29,0,39
70,0,70,39,2,29
71,0,71,29,2,18
72,0,72,18,2,8
73,0,73,8,1,9
74,0,74,9,2,9
75,0,75,9,0,19
76,0,76,19,0,30
77,0,77,30,0,40
78,0,78,40,0,50
79,0,79,50,0,56
80,0,80,56,0,56
81,0,81,56,2,50
82,0,82,50,0,56
83,0,83,56,3,55
84,0,84,55,2,49
85,0,85,49,2,39
86,0,86,39,2,29
87,0,87,29,1,30
88,0,88,30,3,29
89,0,89,29,3,28
90,0,90,28,2,17
91,0,91,17,1,18
92,0,92,18,3,17
93,0,93,17,2,7
94,0,94,7,2,7
95,0,95,7,3,6
96,0,96,6,2,6
97,0,97,6,1,7
98,0,98,7,2,7
99,0,99,7,0,17
100,0,100,17,0,28
101,0,101,28,2,17
102,0,102,17,3,16
103,0,103,16,3,15
104,0,104,15,3,15
105,0,105,15,2,5
106,0,106,5,0,15
107,0,107,15,1,16
108,0,108,16,3,15
109,0,109,15,3,15
110,0,110,15,1,16
111,0,111,16,1,17
112,0,112,17,0,28
113,0,113,28,0,38
114,0,114,38,0,48
115,0,115,48,3,47
116,0,116,47,2,37
117,0,117,37,0,47
118,0,118,47,1,48
119,0,119,48,0,54
120,0,120,54,0,62
121,0,121,62,2,54
122,0,122,54,0,62
123,0,123,62,2,54
124,0,124,54,0,62
125,0,125,62,2,54
126,0,126,54,3,53
127,0,127,53,1,54
128,0,128,54,0,62
129,0,129,62,0,70
130,0,130,70,0,80
131,0,131,80,3,79
132,0,132,79,2,69
133,0,133,69,3,68
134,0,134,68,0,78
135,0,135,78,1,79
136,0,136,79,2,69
137,0,137,69,3,68
138,0,138,68,1,69
139,0,139,69,0,79
140,0,140,79,3,78
141,0,141,78,1,79
142,0,142,79,2,69
143,0,143,69,0,79
144,0,144,79,2,69
145,0,145,69,3,68
146,0,146,68,2,68
147,0,147,68,1,69
148,0,148,69,2,69
149,0,149,69,0,79
150,0,150,79,1,80
151,0,151,80,1,81
152,0,152,81,3,80
153,0,153,80,0,91
154,0,154,91,3,90
155,0,155,90,3,89
156,0,156,89,3,88
157,0,157,88,1,89
158,0,158,89,0,99
159,0,159,99,0,99
160,0,160,99,3,99
161,0,161,99,3,99
162,0,162,99,2,89
163,0,163,89,1,90
164,0,164,90,1,91
165,0,165,91,3,90
166,0,166,90,3,89
167,0,167,89,0,99
168,0,168,99,0,99
169,0,169,99,3,99
170,0,170,99,3,99
171,0,171,99,1,100
172,0,172,100,1,101
173,0,173,101,1,102
174,0,174,102,2,92
175,0,175,92,0,102
176,0,176,102,3,101
177,0,177,101,2,91
178,0,178,91,3,90
179,0,179,90,0,100
180,0,180,100,3,99
181,0,181,99,2,89
182,0,182,89,1,90
183,0,183,90,3,89
184,0,184,89,2,78
185,0,185,78,3,78
186,0,186,78,0,89
187,0,187,89,0,99
188,0,188,99,2,89
189,0,189,89,1,90
190,0,190,90,2,79
191,0,191,79,0,90
192,0,192,90,3,89
193,0,193,89,2,78
194,0,194,78,3,78
195,0,195,78,0,89
196,0,196,89,1,90
197,0,197,90,0,100
198,0,198,100,3,99
199,0,199,99,1,100
200,0,200,100,0,100
201,0,201,100,0,100
202,0,202,100,2,90
203,0,203,90,0,100
204,0,204,100,0,100
205,0,205,100,1,101
206,0,206,101,1,102
207,0,207,102,2,92
208,0,208,92,2,81
209,0,209,81,1,82
210,0,210,82,2,72
211,0,211,72,0,82
212,0,212,82,1,82
213,0,213,82,3,81
214,0,214,81,0,92
215,0,215,92,0,102
216,0,216,102,0,102
217,0,217,102,1,103
218,1,0,0,0,10
219,1,1,10,0,20
220,1,2,20,1,21
221,1,3,21,0,32
222,1,4,32,2,21
223,1,5,21,3,20
224,1,6,20,2,10
225,1,7,10,2,0
226,1,8,0,1,1
227,1,9,1,0,11
228,1,10,11,1,12
229,1,11,12,1,13
230,1,12,13,2,3
231,1,13,3,0,13
232,1,14,13,0,23
233,1,15,23,3,22
234,1,16,22,1,23
235,1,17,23,1,24
236,1,18,24,2,14
237,1,19,14,1,14
238,1,20,14,0,24
239,1,21,24,1,25
240,1,22,25,2,25
241,1,23,25,2,25
242,1,24,25,0,25
243,1,25,25,1,26
244,1,26,26,0,36
245,1,27,36,0,46
246,1,28,46,2,36
247,1,29,36,0,46
248,1,30,46,1,47
249,1,31,47,3,46
250,1,32,46,3,46
251,1,33,46,1,47
252,1,34,47,2,37
253,1,35,37,2,27
254,1,36,27,1,28
255,1,37,28,3,27
256,1,38,27,0,37
257,1,39,37,3,36
258,1,40,36,0,46
259,1,41,46,3,46
260,1,42,46,2,36
261,1,43,36,1,37
262,1,44,37,2,27
263,1,45,27,1,28
264,1,46,28,3,27
265,1,47,27,0,37
266,1,48,37,1,38
267,1,49,38,3,37
268,1,50,37,3,36
269,1,51,36,0,46
270,1,52,46,0,52
271,1,53,52,3,52
272,1,54,52,1,53
273,1,55,53,0,53
274,1,56,53,2,47
275,1,57,47,1,48
276,1,58,48,2,38
277,1,59,38,1,39
278,1,60,39,1,40
279,1,61,40,1,40
280,1,62,40,1,40
281,1,63,40,3,39
282,1,64,39,2,29
283,1,65,29,3,28
284,1,66,28,3,27
285,1,67,27,1,28
286,1,68,28,3,27
287,1,69,27,3,26
288,1,70,26,2,15
289,1,71,15,2,5
290,1,72,5,0,15
291,1,73,15,3,15
292,1,74,15,0,26
293,1,75,26,2,15
294,1,76,15,0,26
295,1,77,26,0,36
296,1,78,36,2,26
297,1,79,26,1,27
298,1,80,27,2,16
299,1,81,16,3,15
300,1,82,15,3,15
301,1,83,15,0,26
302,1,84,26,2,15
303,1,85,15,2,5
304,1,86,5,2,5
305,1,87,5,2,5
306,1,88,5,2,5
307,1,89,5,3,5
308,1,90,5,1,6
309,1,91,6,2,6
310,1,92,6,2,6
311,1,93,6,0,16
312,1,94,16,1,17
313,1,95,17,0,28
314,1,96,28,0,38
315,1,97,38,0,48
316,1,98,48,0,54
317,1,99,54,0,62
318,1,100,62,2,54
319,1,101,54,0,62
320,1,102,62,2,54
321,1,103,54,0,62
322,1,104,62,2,54
323,1,105,54,0,62
324,1,106,62,2,54
325,1,107,54,0,62
326,1,108,62,2,54
327,1,109,54,0,62
328,1,110,62,2,54
329,1,111,54,0,62
330,1,112,62,2,54
331,1,113,54,0,62
332,1,114,62,3,62
333,1,115,62,0,70
334,1,116,70,1,71
335,1,117,71,2,71
336,1,118,71,0,81
337,1,119,81,2,71
338,1,120,71,2,71
339,1,121,71,2,71
340,1,122,71,2,71
341,1,123,71,3,70
342,1,124,70,1,71
343,1,125,71,2,71
344,1,126,71,0,81
345,1,127,81,2,71
346,1,128,71,1,72
347,1,129,72,3,71
348,1,130,71,3,70
349,1,131,70,0,80
350,1,132,80,0,91
351,1,133,91,0,101
352,1,134,101,0,101
353,1,135,101,2,91
354,1,136,91,2,80
355,1,137,80,2,70
356,1,138,70,1,71
357,1,139,71,0,81
358,1,140,81,1,82
359,1,141,82,3,81
360,1,142,81,3,80
361,1,143,80,2,70
362,1,144,70,0,80
363,1,145,80,3,79
364,1,146,79,1,80
365,1,147,80,2,70
366,1,148,70,0,80
367,1,149,80,1,81
368,1,150,81,1,82
369,1,151,82,1,82
370,1,152,82,0,93
371,1,153,93,2,82
372,1,154,82,0,93
373,1,155,93,2,82
374,1,156,82,2,72
375,1,157,72,2,72
376,1,158,72,1,72
377,1,159,72,1,72
378,1,160,72,3,71
379,1,161,71,1,72
380,1,162,72,0,82
381,1,163,82,3,81
382,1,164,81,0,92
383,1,165,92,3,91
384,1,166,91,1,92
385,1,167,92,1,93
386,1,168,93,3,92
387,1,169,92,1,93
388,1,170,93,2,82
389,1,171,82,1,82
390,1,172,82,3,81
391,1,173,81,2,71
392,1,174,71,1,72
393,1,175,72,0,82
394,1,176,82,1,82
395,1,177,82,1,82
396,1,178,82,1,82
397,1,179,82,2,72
398,1,180,72,0,82
399,1,181,82,1,82
400,1,182,82,2,72
401,1,183,72,2,72
402,1,184,72,3,71
403,1,185,71,2,71
404,1,186,71,1,72
405,1,187,72,1,72
406,1,188,72,3,71
407,1,189,71,1,72
408,1,190,72,2,72
409,1,191,72,3,71
410,1,192,71,3,70
411,1,193,70,2,62
412,1,194,62,2,54
413,1,195,54,0,62
414,1,196,62,2,54
415,1,197,54,0,62
416,1,198,62,2,54
417,1,199,54,0,62
418,1,200,62,1,62
419,1,201,62,2,54
420,1,202,54,0,62
421,1,203,62,2,54
422,1,204,54,3,53
423,1,205,53,0,53
424,1,206,53,0,53
425,1,207,53,2,47
426,1,208,47,1,48
427,1,209,48,1,49
428,1,210,49,0,55
429,1,211,55,0,55
430,1,212,55,2,49
431,1,213,49,2,39
432,1,214,39,3,38
433,1,215,38,3,37
434,1,216,37,1,38
435,1,217,38,2,28
436,1,218,28,1,29
437,1,219,29,2,18
438,1,220,18,1,19
439,1,221,19,3,18
440,1,222,18,2,8
441,1,223,8,0,18
442,1,224,18,2,8
443,1,225,8,3,7
444,1,226,7,3,6
445,1,227,6,2,6
446,1,228,6,0,16
447,1,229,16,3,15
448,1,230,15,3,15
449,1,231,15,2,5
450,1,232,5,1,6
451,1,233,6,1,7
452,1,234,7,2,7
453,1,235,7,0,17
454,1,236,17,3,16
455,1,237,16,1,17
456,1,238,17,0,28
457,1,239,28,3,27
458,1,240,27,1,28
459,1,241,28,0,38
460,1,242,38,0,48
461,1,243,48,3,47
462,1,244,47,0,53
463,1,245,53,2,47
464,1,246,47,3,46
465,1,247,46,0,52
466,1,248,52,1,53
467,1,249,53,2,47
468,1,250,47,1,48
469,1,251,48,3,47
470,1,252,47,1,48
471,1,253,48,2,38
472,1,254,38,0,48
473,1,255,48,3,47
474,1,256,47,3,46
475,1,257,46,2,36
476,1,258,36,1,37
477,1,259,37,1,38
478,1,260,38,2,28
479,1,261,28,0,38
480,1,262,38,1,39
481,1,263,39,1,40
482,1,264,40,1,40
483,1,265,40,1,40
484,1,266,40,3,39
485,1,267,39,0,49
486,1,268,49,0,55
487,1,269,55,0,55
488,1,270,55,0,55
489,1,271,55,1,56
490,1,272,56,3,55
491,1,273,55,3,54
492,1,274,54,0,62
493,1,275,62,2,54
494,1,276,54,2,48
495,1,277,48,1,49
496,1,278,49,2,39
497,1,279,39,2,29
498,1,280,29,0,39
499,1,281,39,3,38
500,1,282,38,0,48
501,1,283,48,1,49
502,1,284,49,3,48
503,1,285,48,1,49
504,1,286,49,1,50
505,1,287,50,2,40
506,1,288,40,3,39
507,1,289,39,2,29
508,1,290,29,0,39
509,1,291,39,3,38
510,1,292,38,0,48
511,1,293,48,2,38
512,1,294,38,3,37
513,1,295,37,0,47
514,1,296,47,1,48
515,1,297,48,2,38
516,1,298,38,0,48
517,1,299,48,0,54
518,1,300,54,0,62
519,1,301,62,1,62
520,1,302,62,1,62
521,1,303,62,1,62
522,1,304,62,2,54
523,1,305,54,1,55
524,1,306,55,3,54
525,1,307,54,1,55
526,1,308,55,3,54
527,1,309,54,0,62
528,1,310,62,2,54
529,1,311,54,0,62
530,1,312,62,2,54
531,1,313,54,2,48
532,1,314,48,1,49
533,1,315,49,1,50
534,1,316,50,1,50
535,1,317,50,1,50
536,1,318,50,3,49
537,1,319,49,3,48
538,1,320,48,2,38
539,1,321,38,3,37
540,1,322,37,3,36
541,1,323,36,1,37
542,1,324,37,1,38
543,1,325,38,2,28
544,1,326,28,2,17
545,1,327,17,2,7
546,1,328,7,1,8
547,1,329,8,0,18
548,1,330,18,3,17
549,1,331,17,0,28
550,1,332,28,3,27
551,1,333,27,0,37
552,1,334,37,3,36
553,1,335,36,1,37
554,1,336,37,3,36
555,1,337,36,0,46
556,1,338,46,1,47
557,1,339,47,0,53
558,1,340,53,2,47
559,1,341,47,2,37
560,1,342,37,1,38
561,1,343,38,2,28
562,1,344,28,3,27
563,1,345,27,0,37
564,1,346,37,2,27
565,1,347,27,2,16
566,1,348,16,2,6
567,1,349,6,1,7
568,1,350,7,3,6
569,1,351,6,0,16
570,1,352,16,3,15
571,1,353,15,1,16
572,1,354,16,0,27
573,1,355,27,3,26
574,1,356,26,0,36
575,1,357,36,3,36
576,1,358,36,2,26
577,1,359,26,3,25
578,1,360,25,3,24
579,1,361,24,1,25
580,1,362,25,1,26
581,1,363,26,1,27
582,1,364,27,0,37
583,1,365,37,2,27
584,1,366,27,0,37
585,1,367,37,0,47
586,1,368,47,0,53
587,1,369,53,1,54
588,1,370,54,1,55
589,1,371,55,2,49
590,1,372,49,2,39
591,1,373,39,0,49
592,1,374,49,1,50
593,1,375,50,0,56
594,1,376,56,2,50
595,1,377,50,0,56
596,1,378,56,2,50
597,1,379,50,2,40
598,1,380,40,2,30
599,1,381,30,0,40
600,1,382,40,0,50
601,1,383,50,1,50
602,1,384,50,1,50
603,1,385,50,1,50
604,1,386,50,3,49
605,1,387,49,3,48
606,1,388,48,3,47
607,1,389,47,2,37
608,1,390,37,1,38
609,1,391,38,3,37
610,1,392,37,1,38
611,1,393,38,0,48
612,1,394,48,2,38
613,1,395,38,0,48
614,1,396,48,3,47
615,1,397,47,2,37
616,1,398,37,1,38
617,1,399,38,1,39
618,1,400,39,2,29
619,1,401,29,2,18
620,1,402,18,2,8
621,1,403,8,0,18
622,1,404,18,1,19
623,1,405,19,2,9
624,1,406,9,1,9
625,1,407,9,2,9
626,1,408,9,2,9
627,1,409,9,1,9
628,1,410,9,0,19
629,1,411,19,2,9
630,1,412,9,1,9
631,1,413,9,2,9
632,1,414,9,0,19
633,1,415,19,0,30
634,1,416,30,1,30
635,1,417,30,2,19
636,1,418,19,0,30
637,1,419,30,3,29
638,1,420,29,3,28
639,1,421,28,2,17
640,1,422,17,3,16
641,1,423,16,0,27
