,episode,step,state,action,next_state
0,0,0,0,1,1
1,0,1,1,2,1
2,0,2,1,0,11
3,0,3,11,0,21
4,0,4,21,3,20
5,0,5,20,2,10
6,0,6,10,2,0
7,0,7,0,2,0
8,0,8,0,0,10
9,0,9,10,1,11
10,0,10,11,3,10
11,0,11,10,0,20
12,0,12,20,3,20
13,0,13,20,3,20
14,0,14,20,0,31
15,0,15,31,2,20
16,0,16,20,2,10
17,0,17,10,2,0
18,0,18,0,1,1
19,0,19,1,1,2
20,0,20,2,1,3
21,0,21,3,2,3
22,0,22,3,1,4
23,0,23,4,3,3
24,0,24,3,1,4
25,0,25,4,0,14
26,0,26,14,0,24
27,0,27,24,0,35
28,0,28,35,2,24
29,0,29,24,1,25
30,0,30,25,0,25
31,0,31,25,3,24
32,0,32,24,1,25
33,0,33,25,0,25
34,0,34,25,2,25
35,0,35,25,0,25
36,0,36,25,3,24
37,0,37,24,1,25
38,0,38,25,2,25
39,0,39,25,3,24
40,0,40,24,1,25
41,0,41,25,0,25
42,0,42,25,3,24
43,0,43,24,1,25
44,0,44,25,3,24
45,0,45,24,1,25
46,0,46,25,3,24
47,0,47,24,1,25
48,0,48,25,3,24
49,0,49,24,2,14
50,0,50,14,3,13
51,0,51,13,0,23
52,0,52,23,1,24
53,0,53,24,1,25
54,0,54,25,2,25
55,0,55,25,2,25
56,0,56,25,0,25
57,0,57,25,3,24
58,0,58,24,0,35
59,0,59,35,2,24
60,0,60,24,1,25
61,0,61,25,3,24
62,0,62,24,1,25
63,0,63,25,0,25
64,0,64,25,3,24
65,0,65,24,0,35
66,0,66,35,3,34
67,0,67,34,3,33
68,0,68,33,3,32
69,0,69,32,3,31
70,0,70,31,1,32
71,0,71,32,0,42
72,0,72,42,1,43
73,0,73,43,2,33
74,0,74,33,0,43
75,0,75,43,2,33
76,0,76,33,3,32
77,0,77,32,2,21
78,0,78,21,3,20
79,0,79,20,1,21
80,0,80,21,0,32
81,0,81,32,0,42
82,0,82,42,2,32
83,0,83,32,0,42
84,0,84,42,1,43
85,0,85,43,1,44
86,0,86,44,2,34
87,0,87,34,0,44
88,0,88,44,2,34
89,0,89,34,3,33
90,0,90,33,2,22
91,0,91,22,2,12
92,0,92,12,3,11
93,0,93,11,3,10
94,0,94,10,1,11
95,0,95,11,0,21
96,0,96,21,3,20
97,0,97,20,2,10
98,0,98,10,2,0
99,0,99,0,3,0
100,0,100,0,2,0
101,0,101,0,1,1
102,0,102,1,2,1
103,0,103,1,3,0
104,0,104,0,3,0
105,0,105,0,1,1
106,0,106,1,0,11
107,0,107,11,2,1
108,0,108,1,1,2
109,0,109,2,3,1
110,0,110,1,1,2
111,0,111,2,1,3
112,0,112,3,1,4
113,0,113,4,3,3
114,0,114,3,3,2
115,0,115,2,0,12
116,0,116,12,2,2
117,0,117,2,0,12
118,0,118,12,1,13
119,0,119,13,3,12
120,0,120,12,1,13
121,0,121,13,2,3
122,0,122,3,2,3
123,0,123,3,2,3
124,0,124,3,0,13
125,0,125,13,3,12
126,0,126,12,0,22
127,0,127,22,3,21
128,0,128,21,2,11
129,0,129,11,1,12
130,0,130,12,3,11
131,0,131,11,1,12
132,0,132,12,3,11
133,0,133,11,2,1
134,0,134,1,0,11
135,0,135,11,3,10
136,0,136,10,2,0
137,0,137,0,2,0
138,0,138,0,0,10
139,0,139,10,1,11
140,0,140,11,0,21
141,0,141,21,2,11
142,0,142,11,1,12
143,0,143,12,0,22
144,0,144,22,1,23
145,0,145,23,1,24
146,0,146,24,2,14
147,0,147,14,3,13
148,0,148,13,0,23
149,0,149,23,2,13
150,0,150,13,0,23
151,0,151,23,1,24
152,0,152,24,1,25
153,0,153,25,3,24
154,0,154,24,1,25
155,0,155,25,1,26
156,0,156,26,1,27
157,0,157,27,3,26
158,0,158,26,2,15
159,0,159,15,3,15
160,0,160,15,3,15
161,0,161,15,3,15
162,0,162,15,1,16
163,0,163,16,2,6
164,0,164,6,0,16
165,0,165,16,3,15
166,0,166,15,3,15
167,0,167,15,3,15
168,0,168,15,2,5
169,0,169,5,0,15
170,0,170,15,1,16
171,0,171,16,0,27
172,0,172,27,0,37
173,0,173,37,1,38
174,0,174,38,2,28
175,0,175,28,3,27
176,0,176,27,1,28
177,0,177,28,2,17
178,0,178,17,3,16
179,0,179,16,0,27
180,0,180,27,1,28
181,0,181,28,2,17
182,0,182,17,0,28
183,0,183,28,0,38
184,0,184,38,2,28
185,0,185,28,0,38
186,0,186,38,2,28
187,0,187,28,1,29
188,0,188,29,0,39
189,0,189,39,0,49
190,0,190,49,3,48
191,0,191,48,2,38
192,0,192,38,0,48
193,0,193,48,2,38
194,0,194,38,0,48
195,0,195,48,3,47
196,0,196,47,2,37
197,0,197,37,2,27
198,0,198,27,3,26
