,episode,step,state,action,next_state
0,0,0,0,2,0
1,0,1,0,3,0
2,0,2,0,3,0
3,0,3,0,3,0
4,0,4,0,0,10
5,0,5,10,2,0
6,0,6,0,1,1
7,0,7,1,2,1
8,0,8,1,2,1
9,0,9,1,0,11
10,0,10,11,1,12
11,0,11,12,2,2
12,0,12,2,3,1
13,0,13,1,3,0
14,0,14,0,3,0
15,0,15,0,0,10
16,0,16,10,0,20
17,0,17,20,3,20
18,0,18,20,0,31
19,0,19,31,1,32
20,0,20,32,3,31
21,0,21,31,3,31
22,0,22,31,2,20
23,0,23,20,0,31
24,0,24,31,3,31
25,0,25,31,1,32
26,0,26,32,2,21
27,0,27,21,3,20
28,0,28,20,1,21
29,0,29,21,1,22
30,0,30,22,2,12
31,0,31,12,2,2
32,0,32,2,1,3
33,0,33,3,0,13
34,0,34,13,3,12
35,0,35,12,1,13
36,0,36,13,1,14
37,0,37,14,2,4
38,0,38,4,1,4
39,0,39,4,1,4
40,0,40,4,2,4
41,0,41,4,2,4
42,0,42,4,1,4
43,0,43,4,1,4
44,0,44,4,1,4
45,0,45,4,2,4
46,0,46,4,0,14
47,0,47,14,2,4
48,0,48,4,3,3
49,0,49,3,0,13
50,0,50,13,2,3
51,0,51,3,1,4
52,0,52,4,3,3
53,0,53,3,3,2
54,0,54,2,3,1
55,0,55,1,2,1
56,0,56,1,2,1
57,0,57,1,2,1
58,0,58,1,1,2
59,0,59,2,2,2
60,0,60,2,2,2
61,0,61,2,0,12
62,0,62,12,2,2
63,0,63,2,2,2
64,0,64,2,3,1
65,0,65,1,1,2
66,0,66,2,1,3
67,0,67,3,1,4
68,0,68,4,2,4
69,0,69,4,0,14
70,0,70,14,2,4
71,0,71,4,3,3
72,0,72,3,3,2
73,0,73,2,3,1
74,0,74,1,1,2
75,0,75,2,2,2
76,0,76,2,2,2
77,0,77,2,2,2
78,0,78,2,1,3
79,0,79,3,2,3
80,0,80,3,0,13
81,0,81,13,2,3
82,0,82,3,1,4
83,0,83,4,0,14
84,0,84,14,1,14
85,0,85,14,0,24
86,0,86,24,3,23
87,0,87,23,1,24
88,0,88,24,0,35
89,0,89,35,0,45
90,0,90,45,3,44
91,0,91,44,3,43
92,0,92,43,0,43
93,0,93,43,0,43
94,0,94,43,3,42
95,0,95,42,2,32
96,0,96,32,3,31
97,0,97,31,2,20
98,0,98,20,3,20
99,0,99,20,1,21
100,0,100,21,3,20
101,0,101,20,1,21
102,0,102,21,1,22
103,0,103,22,1,23
104,0,104,23,1,24
105,0,105,24,3,23
106,0,106,23,1,24
107,0,107,24,1,25
108,0,108,25,1,26
109,0,109,26,1,27
110,0,110,27,2,16
111,0,111,16,0,27
112,0,112,27,2,16
113,0,113,16,1,17
114,0,114,17,3,16
115,0,115,16,0,27
116,0,116,27,3,26
117,0,117,26,1,27
118,0,118,27,0,37
119,0,119,37,2,27
120,0,120,27,3,26
121,0,121,26,0,36
122,0,122,36,0,46
123,0,123,46,1,47
124,0,124,47,3,46
125,0,125,46,3,46
126,0,126,46,3,46
127,0,127,46,2,36
128,0,128,36,1,37
129,0,129,37,1,38
130,0,130,38,2,28
131,0,131,28,2,17
132,0,132,17,2,7
133,0,133,7,1,8
134,0,134,8,3,7
135,0,135,7,3,6
136,0,136,6,1,7
137,0,137,7,2,7
138,0,138,7,3,6
139,0,139,6,0,16
140,0,140,16,0,27
141,0,141,27,3,26
142,0,142,26,3,25
143,0,143,25,2,25
144,0,144,25,3,24
145,0,145,24,1,25
146,0,146,25,0,25
147,0,147,25,3,24
148,0,148,24,1,25
149,0,149,25,3,24
150,0,150,24,1,25
151,0,151,25,1,26
152,0,152,26,1,27
153,0,153,27,2,16
154,0,154,16,2,6
155,0,155,6,3,5
156,0,156,5,2,5
157,0,157,5,1,6
158,0,158,6,0,16
159,0,159,16,2,6
160,0,160,6,1,7
161,0,161,7,0,17
162,0,162,17,2,7
163,0,163,7,3,6
164,0,164,6,2,6
165,0,165,6,2,6
166,0,166,6,2,6
167,0,167,6,3,5
168,0,168,5,3,5
169,0,169,5,3,5
170,0,170,5,1,6
171,0,171,6,1,7
172,0,172,7,3,6
173,0,173,6,2,6
174,0,174,6,1,7
175,0,175,7,2,7
176,0,176,7,2,7
177,0,177,7,3,6
178,0,178,6,1,7
179,0,179,7,3,6
180,0,180,6,2,6
181,0,181,6,1,7
182,0,182,7,0,17
183,0,183,17,3,16
184,0,184,16,1,17
185,0,185,17,2,7
186,0,186,7,0,17
187,0,187,17,2,7
188,0,188,7,2,7
189,0,189,7,2,7
190,0,190,7,3,6
191,0,191,6,3,5
192,0,192,5,1,6
193,0,193,6,3,5
194,0,194,5,0,15
195,0,195,15,3,15
196,0,196,15,3,15
197,0,197,15,2,5
198,0,198,5,2,5
199,0,199,5,3,5
200,0,200,5,1,6
201,0,201,6,1,7
202,0,202,7,1,8
203,0,203,8,2,8
204,0,204,8,0,18
205,0,205,18,0,29
206,0,206,29,0,39
207,0,207,39,3,38
208,0,208,38,1,39
209,0,209,39,2,29
210,0,210,29,2,18
211,0,211,18,3,17
212,0,212,17,3,16
213,0,213,16,3,15
214,0,214,15,0,26
215,0,215,26,3,25
216,0,216,25,3,24
217,0,217,24,1,25
218,0,218,25,3,24
219,0,219,24,1,25
220,0,220,25,3,24
221,0,221,24,1,25
222,0,222,25,3,24
223,0,223,24,2,14
224,0,224,14,3,13
225,0,225,13,2,3
226,0,226,3,0,13
227,0,227,13,3,12
228,0,228,12,1,13
229,0,229,13,2,3
230,0,230,3,3,2
231,0,231,2,2,2
232,0,232,2,3,1
233,0,233,1,3,0
234,0,234,0,3,0
235,0,235,0,1,1
236,0,236,1,1,2
237,0,237,2,0,12
238,0,238,12,1,13
239,0,239,13,3,12
240,0,240,12,1,13
241,0,241,13,0,23
242,0,242,23,1,24
243,0,243,24,3,23
244,0,244,23,0,34
245,0,245,34,1,35
246,0,246,35,1,35
247,0,247,35,1,35
248,0,248,35,0,45
249,0,249,45,0,45
250,0,250,45,3,44
251,0,251,44,0,44
252,0,252,44,0,44
253,0,253,44,1,45
254,0,254,45,2,35
255,0,255,35,1,35
256,0,256,35,3,34
257,0,257,34,0,44
258,0,258,44,3,43
259,0,259,43,1,44
260,0,260,44,3,43
261,0,261,43,2,33
262,0,262,33,0,43
263,0,263,43,0,43
264,0,264,43,3,42
265,0,265,42,3,41
266,0,266,41,2,31
267,0,267,31,1,32
268,0,268,32,1,33
269,0,269,33,3,32
270,0,270,32,1,33
271,0,271,33,1,34
272,0,272,34,1,35
273,0,273,35,3,34
274,0,274,34,2,23
275,0,275,23,0,34
276,0,276,34,2,23
277,0,277,23,1,24
278,0,278,24,2,14
279,0,279,14,1,14
280,0,280,14,0,24
281,0,281,24,1,25
282,0,282,25,1,26
283,0,283,26,0,36
284,0,284,36,1,37
285,0,285,37,2,27
286,0,286,27,1,28
287,0,287,28,3,27
288,0,288,27,2,16
289,0,289,16,0,27
290,0,290,27,3,26
291,0,291,26,1,27
292,0,292,27,0,37
293,0,293,37,1,38
294,0,294,38,2,28
295,0,295,28,1,29
296,0,296,29,1,30
297,0,297,30,3,29
298,0,298,29,3,28
299,0,299,28,2,17
300,0,300,17,2,7
301,0,301,7,3,6
302,0,302,6,3,5
303,0,303,5,0,15
304,0,304,15,0,26
305,0,305,26,1,27
306,0,306,27,3,26
307,0,307,26,3,25
308,0,308,25,3,24
309,0,309,24,0,35
310,0,310,35,3,34
311,0,311,34,0,44
312,0,312,44,0,44
313,0,313,44,0,44
314,0,314,44,0,44
315,0,315,44,1,45
316,0,316,45,3,44
317,0,317,44,3,43
318,0,318,43,2,33
319,0,319,33,3,32
320,0,320,32,0,42
321,0,321,42,2,32
322,0,322,32,0,42
323,0,323,42,0,51
324,0,324,51,3,51
325,0,325,51,1,51
326,0,326,51,3,51
327,0,327,51,2,42
328,0,328,42,2,32
329,0,329,32,2,21
330,0,330,21,1,22
331,0,331,22,2,12
332,0,332,12,1,13
333,0,333,13,1,14
334,0,334,14,3,13
335,0,335,13,0,23
336,0,336,23,1,24
337,0,337,24,1,25
338,0,338,25,1,26
339,0,339,26,3,25
340,0,340,25,0,25
341,0,341,25,1,26
342,0,342,26,3,25
343,0,343,25,1,26
344,0,344,26,1,27
345,0,345,27,2,16
