,episode,step,state,action,next_state
0,0,0,0,3,0
1,0,1,0,2,0
2,0,2,0,3,0
3,0,3,0,2,0
4,0,4,0,2,0
5,0,5,0,0,10
6,0,6,10,3,10
7,0,7,10,0,20
8,0,8,20,1,21
9,0,9,21,1,22
10,0,10,22,3,21
11,0,11,21,0,32
12,0,12,32,3,31
13,0,13,31,3,31
14,0,14,31,0,41
15,0,15,41,2,31
16,0,16,31,0,41
17,0,17,41,1,42
18,0,18,42,0,51
19,0,19,51,3,51
20,0,20,51,1,51
21,0,21,51,3,51
22,0,22,51,3,51
23,0,23,51,3,51
24,0,24,51,0,58
25,0,25,58,0,64
26,0,26,64,2,58
27,0,27,58,0,64
28,0,28,64,2,58
29,0,29,58,1,59
30,0,30,59,2,59
31,0,31,59,3,58
32,0,32,58,2,51
33,0,33,51,0,58
34,0,34,58,0,64
35,0,35,64,2,58
36,0,36,58,2,51
37,0,37,51,2,42
38,0,38,42,1,43
39,0,39,43,2,33
40,0,40,33,1,34
41,0,41,34,2,23
42,0,42,23,3,22
43,0,43,22,0,33
44,0,44,33,1,34
45,0,45,34,2,23
46,0,46,23,2,13
47,0,47,13,1,14
48,0,48,14,2,4
49,0,49,4,2,4
50,0,50,4,3,3
51,0,51,3,1,4
52,0,52,4,2,4
53,0,53,4,0,14
54,0,54,14,1,14
55,0,55,14,0,24
56,0,56,24,3,23
57,0,57,23,1,24
58,0,58,24,3,23
59,0,59,23,1,24
60,0,60,24,3,23
61,0,61,23,1,24
62,0,62,24,1,25
63,0,63,25,2,25
64,0,64,25,3,24
65,0,65,24,1,25
66,0,66,25,3,24
67,0,67,24,1,25
68,0,68,25,3,24
69,0,69,24,1,25
70,0,70,25,3,24
71,0,71,24,1,25
72,0,72,25,3,24
73,0,73,24,1,25
74,0,74,25,3,24
75,0,75,24,1,25
76,0,76,25,3,24
77,0,77,24,1,25
78,0,78,25,3,24
79,0,79,24,1,25
80,0,80,25,3,24
81,0,81,24,1,25
82,0,82,25,3,24
83,0,83,24,1,25
84,0,84,25,3,24
85,0,85,24,1,25
86,0,86,25,3,24
87,0,87,24,1,25
88,0,88,25,3,24
89,0,89,24,1,25
90,0,90,25,3,24
91,0,91,24,1,25
92,0,92,25,3,24
93,0,93,24,1,25
94,0,94,25,3,24
95,0,95,24,1,25
96,0,96,25,3,24
97,0,97,24,1,25
98,0,98,25,3,24
99,0,99,24,1,25
100,0,100,25,3,24
101,0,101,24,1,25
102,0,102,25,3,24
103,0,103,24,1,25
104,0,104,25,3,24
105,0,105,24,1,25
106,0,106,25,3,24
107,0,107,24,1,25
108,0,108,25,3,24
109,0,109,24,1,25
110,0,110,25,3,24
111,0,111,24,1,25
112,0,112,25,3,24
113,0,113,24,1,25
114,0,114,25,3,24
115,0,115,24,1,25
116,0,116,25,3,24
117,0,117,24,1,25
118,0,118,25,3,24
119,0,119,24,1,25
120,0,120,25,3,24
121,0,121,24,1,25
122,0,122,25,3,24
123,0,123,24,1,25
124,0,124,25,3,24
125,0,125,24,1,25
126,0,126,25,1,26
127,0,127,26,2,15
128,0,128,15,0,26
129,0,129,26,2,15
130,0,130,15,2,5
131,0,131,5,2,5
132,0,132,5,1,6
133,0,133,6,1,7
134,0,134,7,3,6
135,0,135,6,3,5
136,0,136,5,0,15
137,0,137,15,0,26
138,0,138,26,2,15
139,0,139,15,1,16
140,0,140,16,1,17
141,0,141,17,3,16
142,0,142,16,1,17
143,0,143,17,3,16
144,0,144,16,3,15
145,0,145,15,2,5
146,0,146,5,0,15
