,episode,step,state,action,next_state
0,0,0,0,0,10
1,0,1,10,3,10
2,0,2,10,1,11
3,0,3,11,2,1
4,0,4,1,3,0
5,0,5,0,2,0
6,0,6,0,2,0
7,0,7,0,0,10
8,0,8,10,1,11
9,0,9,11,1,12
10,0,10,12,2,2
11,0,11,2,3,1
12,0,12,1,1,2
13,0,13,2,0,12
14,0,14,12,1,13
15,0,15,13,3,12
16,0,16,12,0,22
17,0,17,22,1,23
18,0,18,23,3,22
19,0,19,22,0,33
20,0,20,33,2,22
21,0,21,22,3,21
22,0,22,21,0,32
23,0,23,32,2,21
24,0,24,21,3,20
25,0,25,20,0,31
26,0,26,31,2,20
27,0,27,20,3,20
28,0,28,20,2,10
29,0,29,10,1,11
30,0,30,11,0,21
31,0,31,21,1,22
32,0,32,22,1,23
33,0,33,23,1,24
34,0,34,24,1,25
35,0,35,25,3,24
36,0,36,24,1,25
37,0,37,25,3,24
38,0,38,24,1,25
39,0,39,25,3,24
40,0,40,24,1,25
41,0,41,25,3,24
42,0,42,24,1,25
43,0,43,25,3,24
44,0,44,24,1,25
45,0,45,25,3,24
46,0,46,24,1,25
47,0,47,25,3,24
48,0,48,24,1,25
49,0,49,25,3,24
50,0,50,24,1,25
51,0,51,25,3,24
52,0,52,24,1,25
53,0,53,25,3,24
54,0,54,24,1,25
55,0,55,25,3,24
56,0,56,24,1,25
57,0,57,25,3,24
58,0,58,24,1,25
59,0,59,25,3,24
60,0,60,24,1,25
61,0,61,25,3,24
62,0,62,24,1,25
63,0,63,25,3,24
64,0,64,24,1,25
65,0,65,25,3,24
66,0,66,24,1,25
67,0,67,25,3,24
68,0,68,24,1,25
69,0,69,25,3,24
70,0,70,24,1,25
71,0,71,25,3,24
72,0,72,24,1,25
73,0,73,25,3,24
74,0,74,24,1,25
75,0,75,25,3,24
76,0,76,24,1,25
77,0,77,25,3,24
78,0,78,24,1,25
79,0,79,25,3,24
80,0,80,24,1,25
81,0,81,25,3,24
82,0,82,24,1,25
83,0,83,25,3,24
84,0,84,24,1,25
85,0,85,25,3,24
86,0,86,24,1,25
87,0,87,25,3,24
88,0,88,24,1,25
89,0,89,25,3,24
90,0,90,24,1,25
91,0,91,25,3,24
92,0,92,24,1,25
93,0,93,25,3,24
94,0,94,24,1,25
95,0,95,25,3,24
96,0,96,24,1,25
97,0,97,25,3,24
98,0,98,24,1,25
99,0,99,25,3,24
100,0,100,24,1,25
101,0,101,25,3,24
102,0,102,24,1,25
103,0,103,25,3,24
104,0,104,24,1,25
105,0,105,25,3,24
106,0,106,24,1,25
107,0,107,25,3,24
108,0,108,24,0,35
109,0,109,35,1,35
110,0,110,35,2,24
111,0,111,24,1,25
112,0,112,25,3,24
113,0,113,24,1,25
114,0,114,25,3,24
115,0,115,24,3,23
116,0,116,23,0,34
117,0,117,34,0,44
118,0,118,44,2,34
119,0,119,34,0,44
120,0,120,44,0,44
121,0,121,44,2,34
122,0,122,34,1,35
123,0,123,35,2,24
124,0,124,24,1,25
125,0,125,25,0,25
126,0,126,25,3,24
127,0,127,24,1,25
128,0,128,25,3,24
129,0,129,24,1,25
130,0,130,25,0,25
131,0,131,25,3,24
132,0,132,24,3,23
133,0,133,23,1,24
134,0,134,24,1,25
135,0,135,25,3,24
136,0,136,24,2,14
137,0,137,14,0,24
138,0,138,24,1,25
139,0,139,25,3,24
140,0,140,24,1,25
141,0,141,25,0,25
142,0,142,25,0,25
143,0,143,25,1,26
144,0,144,26,3,25
145,0,145,25,0,25
146,0,146,25,0,25
147,0,147,25,1,26
148,0,148,26,0,36
149,0,149,36,0,46
150,0,150,46,0,52
151,0,151,52,2,46
152,0,152,46,2,36
153,0,153,36,1,37
154,0,154,37,0,47
155,0,155,47,1,48
156,0,156,48,2,38
157,0,157,38,3,37
158,0,158,37,3,36
159,0,159,36,1,37
160,0,160,37,0,47
161,0,161,47,3,46
162,0,162,46,3,46
163,0,163,46,1,47
164,0,164,47,2,37
165,0,165,37,3,36
166,0,166,36,2,26
167,0,167,26,3,25
168,0,168,25,0,25
169,0,169,25,1,26
170,0,170,26,1,27
171,0,171,27,0,37
172,0,172,37,3,36
173,0,173,36,0,46
174,0,174,46,2,36
175,0,175,36,0,46
176,0,176,46,1,47
177,0,177,47,1,48
178,0,178,48,0,54
179,0,179,54,2,48
180,0,180,48,2,38
181,0,181,38,1,39
182,0,182,39,2,29
183,0,183,29,0,39
184,0,184,39,0,49
185,0,185,49,1,50
186,0,186,50,1,50
187,0,187,50,0,56
188,0,188,56,3,55
189,0,189,55,3,54
190,0,190,54,0,62
191,0,191,62,1,62
192,0,192,62,0,70
193,0,193,70,1,71
194,0,194,71,1,72
195,0,195,72,2,72
196,0,196,72,3,71
197,0,197,71,1,72
198,0,198,72,1,72
199,0,199,72,1,72
200,0,200,72,2,72
201,0,201,72,0,82
202,0,202,82,2,72
