,episode,step,state,action,next_state
0,0,0,0,3,0
1,0,1,0,0,10
2,0,2,10,0,20
3,0,3,20,1,21
4,0,4,21,1,22
5,0,5,22,2,12
6,0,6,12,1,13
7,0,7,13,1,14
8,0,8,14,0,24
9,0,9,24,0,35
10,0,10,35,3,34
11,0,11,34,1,35
12,0,12,35,2,24
13,0,13,24,3,23
14,0,14,23,3,22
15,0,15,22,0,33
16,0,16,33,0,43
17,0,17,43,0,43
18,0,18,43,0,43
19,0,19,43,0,43
20,0,20,43,3,42
21,0,21,42,1,43
22,0,22,43,3,42
23,0,23,42,1,43
24,0,24,43,2,33
25,0,25,33,3,32
26,0,26,32,0,42
27,0,27,42,1,43
28,0,28,43,0,43
29,0,29,43,2,33
30,0,30,33,1,34
31,0,31,34,2,23
32,0,32,23,2,13
33,0,33,13,1,14
34,0,34,14,2,4
35,0,35,4,2,4
36,0,36,4,1,4
37,0,37,4,1,4
38,0,38,4,1,4
39,0,39,4,1,4
40,0,40,4,0,14
41,0,41,14,0,24
42,0,42,24,0,35
43,0,43,35,2,24
44,0,44,24,0,35
45,0,45,35,1,35
46,0,46,35,0,45
47,0,47,45,0,45
48,0,48,45,2,35
49,0,49,35,1,35
50,0,50,35,3,34
51,0,51,34,1,35
52,0,52,35,0,45
53,0,53,45,2,35
54,0,54,35,1,35
55,0,55,35,3,34
56,0,56,34,3,33
57,0,57,33,1,34
58,0,58,34,1,35
59,0,59,35,0,45
60,0,60,45,1,45
61,0,61,45,0,45
62,0,62,45,2,35
63,0,63,35,1,35
64,0,64,35,2,24
65,0,65,24,2,14
66,0,66,14,1,14
67,0,67,14,2,4
68,0,68,4,3,3
69,0,69,3,1,4
70,0,70,4,3,3
71,0,71,3,0,13
72,0,72,13,0,23
73,0,73,23,0,34
74,0,74,34,3,33
75,0,75,33,2,22
76,0,76,22,0,33
77,0,77,33,2,22
78,0,78,22,3,21
79,0,79,21,3,20
80,0,80,20,0,31
81,0,81,31,1,32
82,0,82,32,1,33
83,0,83,33,2,22
84,0,84,22,2,12
85,0,85,12,1,13
86,0,86,13,2,3
87,0,87,3,2,3
88,0,88,3,3,2
89,0,89,2,0,12
90,0,90,12,0,22
91,0,91,22,0,33
92,0,92,33,1,34
93,0,93,34,1,35
94,0,94,35,2,24
95,0,95,24,3,23
96,0,96,23,0,34
97,0,97,34,1,35
98,0,98,35,3,34
99,0,99,34,1,35
100,0,100,35,0,45
101,0,101,45,3,44
102,0,102,44,2,34
103,0,103,34,3,33
104,0,104,33,2,22
105,0,105,22,3,21
106,0,106,21,2,11
107,0,107,11,0,21
108,0,108,21,2,11
109,0,109,11,2,1
110,0,110,1,0,11
111,0,111,11,3,10
112,0,112,10,0,20
113,0,113,20,2,10
114,0,114,10,2,0
115,0,115,0,3,0
116,0,116,0,3,0
117,0,117,0,0,10
118,0,118,10,0,20
119,0,119,20,1,21
120,0,120,21,1,22
121,0,121,22,2,12
122,0,122,12,3,11
123,0,123,11,2,1
124,0,124,1,2,1
125,0,125,1,0,11
126,0,126,11,1,12
127,0,127,12,0,22
128,0,128,22,0,33
129,0,129,33,3,32
130,0,130,32,1,33
131,0,131,33,0,43
132,0,132,43,3,42
133,0,133,42,1,43
134,0,134,43,2,33
135,0,135,33,1,34
136,0,136,34,2,23
137,0,137,23,1,24
138,0,138,24,2,14
139,0,139,14,2,4
140,0,140,4,0,14
141,0,141,14,0,24
142,0,142,24,2,14
143,0,143,14,1,14
144,0,144,14,2,4
145,0,145,4,3,3
146,0,146,3,0,13
147,0,147,13,1,14
148,0,148,14,2,4
149,0,149,4,1,4
150,0,150,4,3,3
151,0,151,3,3,2
152,0,152,2,3,1
153,0,153,1,0,11
154,0,154,11,3,10
155,0,155,10,3,10
156,0,156,10,0,20
157,0,157,20,1,21
158,0,158,21,0,32
159,0,159,32,2,21
160,0,160,21,3,20
161,0,161,20,3,20
162,0,162,20,3,20
163,0,163,20,0,31
164,0,164,31,0,41
165,0,165,41,3,41
166,0,166,41,2,31
167,0,167,31,0,41
168,0,168,41,1,42
169,0,169,42,2,32
170,0,170,32,0,42
171,0,171,42,0,51
172,0,172,51,0,58
173,0,173,58,3,57
174,0,174,57,3,57
175,0,175,57,1,58
176,0,176,58,3,57
177,0,177,57,0,63
178,0,178,63,3,63
179,0,179,63,3,63
180,0,180,63,0,73
181,0,181,73,2,63
182,0,182,63,2,57
183,0,183,57,0,63
184,0,184,63,1,64
185,0,185,64,1,65
186,0,186,65,3,64
187,0,187,64,3,63
188,0,188,63,1,64
189,0,189,64,0,74
190,0,190,74,0,84
191,0,191,84,1,85
192,0,192,85,1,86
193,0,193,86,0,97
194,0,194,97,2,86
195,0,195,86,1,87
196,0,196,87,0,98
197,0,197,98,2,87
198,0,198,87,1,88
199,0,199,88,3,87
200,0,200,87,3,86
201,0,201,86,2,76
202,0,202,76,1,77
203,0,203,77,2,67
204,0,204,67,0,77
205,0,205,77,3,76
206,0,206,76,0,86
207,0,207,86,3,85
208,0,208,85,1,86
209,0,209,86,3,85
210,0,210,85,1,86
211,0,211,86,1,87
212,0,212,87,0,98
213,0,213,98,1,98
214,0,214,98,2,87
215,0,215,87,1,88
216,0,216,88,3,87
217,0,217,87,2,77
218,0,218,77,2,67
219,0,219,67,0,77
220,0,220,77,1,77
221,0,221,77,1,77
222,0,222,77,0,87
223,0,223,87,2,77
224,0,224,77,1,77
225,0,225,77,0,87
226,0,226,87,2,77
227,0,227,77,1,77
228,0,228,77,0,87
229,0,229,87,2,77
230,0,230,77,0,87
231,0,231,87,3,86
232,0,232,86,0,97
233,0,233,97,2,86
234,0,234,86,3,85
235,0,235,85,3,84
236,0,236,84,2,74
237,0,237,74,1,75
238,0,238,75,2,65
239,0,239,65,3,64
240,0,240,64,1,65
241,0,241,65,1,66
242,0,242,66,0,76
243,0,243,76,3,75
244,0,244,75,3,74
245,0,245,74,0,84
246,0,246,84,3,83
247,0,247,83,2,73
248,0,248,73,1,74
249,0,249,74,3,73
250,0,250,73,3,73
251,0,251,73,1,74
252,0,252,74,0,84
253,0,253,84,0,95
254,0,254,95,3,94
255,0,255,94,1,95
256,0,256,95,2,84
257,0,257,84,0,95
258,0,258,95,3,94
259,0,259,94,1,95
260,0,260,95,0,95
261,0,261,95,2,84
262,0,262,84,0,95
263,0,263,95,1,96
264,0,264,96,1,97
265,0,265,97,3,96
266,0,266,96,3,95
267,0,267,95,1,96
268,0,268,96,1,97
269,0,269,97,3,96
270,0,270,96,2,85
271,0,271,85,1,86
272,0,272,86,2,76
273,0,273,76,3,75
274,0,274,75,3,74
275,0,275,74,0,84
276,0,276,84,3,83
277,0,277,83,3,83
278,0,278,83,1,84
279,0,279,84,3,83
280,0,280,83,1,84
281,0,281,84,3,83
282,0,282,83,3,83
283,0,283,83,0,94
284,0,284,94,1,95
285,0,285,95,0,95
286,0,286,95,0,95
287,0,287,95,2,84
288,0,288,84,2,74
289,0,289,74,3,73
290,0,290,73,1,74
291,0,291,74,3,73
292,0,292,73,1,74
293,0,293,74,2,64
294,0,294,64,0,74
295,0,295,74,3,73
296,0,296,73,0,83
297,0,297,83,1,84
298,0,298,84,3,83
299,0,299,83,3,83
300,0,300,83,3,83
301,0,301,83,2,73
302,0,302,73,1,74
303,0,303,74,0,84
304,0,304,84,3,83
305,0,305,83,3,83
306,0,306,83,0,94
307,0,307,94,0,94
308,0,308,94,2,83
309,0,309,83,1,84
310,0,310,84,0,95
311,0,311,95,3,94
312,0,312,94,1,95
313,0,313,95,1,96
314,0,314,96,0,96
315,0,315,96,0,96
316,0,316,96,1,97
317,0,317,97,0,97
318,0,318,97,2,86
319,0,319,86,1,87
320,0,320,87,2,77
321,0,321,77,3,76
322,0,322,76,2,66
323,0,323,66,3,65
324,0,324,65,3,64
325,0,325,64,2,58
326,0,326,58,2,51
327,0,327,51,3,51
328,0,328,51,0,58
329,0,329,58,1,59
330,0,330,59,3,58
331,0,331,58,0,64
332,0,332,64,2,58
333,0,333,58,1,59
334,0,334,59,1,60
335,0,335,60,0,66
336,0,336,66,2,60
337,0,337,60,3,59
338,0,338,59,3,58
339,0,339,58,0,64
340,0,340,64,3,63
341,0,341,63,3,63
342,0,342,63,3,63
343,0,343,63,3,63
344,0,344,63,1,64
345,0,345,64,1,65
346,0,346,65,1,66
347,0,347,66,0,76
348,0,348,76,2,66
349,0,349,66,2,60
350,0,350,60,0,66
351,0,351,66,0,76
352,0,352,76,3,75
353,0,353,75,2,65
354,0,354,65,1,66
355,0,355,66,3,65
356,0,356,65,2,59
357,0,357,59,1,60
358,0,358,60,0,66
359,0,359,66,0,76
360,0,360,76,1,77
361,0,361,77,2,67
362,0,362,67,0,77
363,0,363,77,1,77
364,0,364,77,3,76
365,0,365,76,3,75
366,0,366,75,1,76
367,0,367,76,3,75
368,0,368,75,3,74
369,0,369,74,2,64
370,0,370,64,2,58
371,0,371,58,1,59
372,0,372,59,1,60
373,0,373,60,1,61
374,0,374,61,3,60
375,0,375,60,3,59
376,0,376,59,1,60
377,0,377,60,3,59
378,0,378,59,1,60
379,0,379,60,0,66
380,0,380,66,3,65
381,0,381,65,3,64
382,0,382,64,0,74
383,0,383,74,3,73
384,0,384,73,1,74
385,0,385,74,3,73
386,0,386,73,2,63
387,0,387,63,3,63
388,0,388,63,0,73
389,0,389,73,2,63
390,0,390,63,1,64
391,0,391,64,1,65
392,0,392,65,0,75
393,0,393,75,3,74
394,0,394,74,2,64
395,0,395,64,3,63
396,0,396,63,2,57
397,0,397,57,0,63
398,0,398,63,3,63
399,0,399,63,1,64
400,0,400,64,1,65
401,0,401,65,1,66
402,0,402,66,3,65
403,0,403,65,1,66
404,0,404,66,1,67
405,0,405,67,0,77
406,0,406,77,0,87
407,0,407,87,0,98
408,0,408,98,1,98
409,0,409,98,3,97
410,0,410,97,0,97
411,0,411,97,3,96
412,0,412,96,0,96
413,0,413,96,1,97
414,0,414,97,3,96
415,0,415,96,0,96
416,0,416,96,0,96
417,0,417,96,3,95
418,0,418,95,1,96
419,0,419,96,3,95
420,0,420,95,0,95
421,0,421,95,2,84
422,0,422,84,3,83
423,0,423,83,0,94
424,0,424,94,1,95
425,0,425,95,1,96
426,0,426,96,2,85
427,0,427,85,3,84
428,0,428,84,3,83
429,0,429,83,0,94
430,0,430,94,0,94
431,0,431,94,0,94
432,0,432,94,3,94
433,0,433,94,2,83
434,0,434,83,0,94
435,0,435,94,2,83
436,0,436,83,2,73
437,0,437,73,1,74
438,0,438,74,2,64
439,0,439,64,3,63
440,0,440,63,0,73
441,0,441,73,0,83
442,0,442,83,0,94
443,0,443,94,2,83
444,0,444,83,1,84
445,0,445,84,2,74
446,0,446,74,3,73
447,0,447,73,0,83
448,0,448,83,1,84
449,0,449,84,1,85
450,0,450,85,2,75
451,0,451,75,3,74
452,0,452,74,2,64
453,0,453,64,2,58
454,0,454,58,3,57
455,0,455,57,2,57
456,0,456,57,0,63
457,0,457,63,0,73
458,0,458,73,2,63
459,0,459,63,0,73
460,0,460,73,0,83
461,0,461,83,1,84
462,0,462,84,1,85
463,0,463,85,3,84
464,0,464,84,0,95
465,0,465,95,3,94
466,0,466,94,2,83
467,0,467,83,0,94
468,0,468,94,1,95
469,0,469,95,0,95
470,0,470,95,1,96
471,0,471,96,3,95
472,0,472,95,3,94
473,0,473,94,0,94
474,0,474,94,1,95
475,0,475,95,2,84
476,0,476,84,2,74
477,0,477,74,2,64
478,0,478,64,3,63
479,0,479,63,3,63
480,0,480,63,2,57
481,0,481,57,0,63
482,0,482,63,0,73
483,0,483,73,3,73
484,0,484,73,2,63
485,0,485,63,3,63
486,0,486,63,1,64
487,0,487,64,0,74
488,0,488,74,1,75
489,0,489,75,1,76
490,0,490,76,2,66
491,0,491,66,0,76
492,0,492,76,1,77
493,0,493,77,3,76
494,0,494,76,1,77
495,0,495,77,3,76
496,0,496,76,3,75
497,0,497,75,1,76
498,0,498,76,2,66
499,0,499,66,2,60
500,0,500,60,0,66
501,0,501,66,0,76
502,0,502,76,1,77
503,0,503,77,1,77
504,0,504,77,3,76
505,0,505,76,0,86
506,0,506,86,3,85
507,0,507,85,3,84
508,0,508,84,0,95
509,0,509,95,0,95
510,0,510,95,2,84
511,0,511,84,1,85
512,0,512,85,1,86
513,0,513,86,1,87
514,0,514,87,1,88
515,0,515,88,0,88
516,0,516,88,3,87
517,0,517,87,0,98
518,0,518,98,0,98
519,0,519,98,1,98
520,0,520,98,0,98
521,0,521,98,0,98
522,0,522,98,1,98
523,0,523,98,2,87
524,0,524,87,2,77
525,0,525,77,0,87
526,0,526,87,2,77
527,0,527,77,0,87
528,0,528,87,3,86
529,0,529,86,0,97
530,0,530,97,0,97
531,0,531,97,1,98
532,0,532,98,3,97
533,0,533,97,0,97
534,0,534,97,0,97
535,0,535,97,1,98
536,0,536,98,2,87
537,0,537,87,2,77
538,0,538,77,1,77
539,0,539,77,2,67
540,0,540,67,3,66
541,0,541,66,3,65
542,0,542,65,1,66
543,0,543,66,3,65
544,0,544,65,0,75
545,0,545,75,3,74
546,0,546,74,2,64
547,0,547,64,2,58
548,0,548,58,0,64
549,0,549,64,1,65
550,0,550,65,0,75
551,0,551,75,0,85
552,0,552,85,0,96
553,0,553,96,0,96
554,0,554,96,1,97
555,0,555,97,2,86
556,0,556,86,0,97
557,0,557,97,1,98
558,0,558,98,1,98
559,0,559,98,1,98
560,0,560,98,3,97
561,0,561,97,0,97
562,0,562,97,1,98
563,0,563,98,1,98
564,0,564,98,2,87
565,0,565,87,3,86
566,0,566,86,1,87
567,0,567,87,1,88
568,0,568,88,1,89
569,0,569,89,2,78
570,0,570,78,3,78
571,0,571,78,2,68
572,0,572,68,2,68
573,0,573,68,1,69
574,0,574,69,2,69
575,0,575,69,2,69
576,0,576,69,2,69
577,0,577,69,1,70
578,0,578,70,3,69
579,0,579,69,1,70
580,0,580,70,1,71
581,0,581,71,3,70
582,0,582,70,0,80
583,0,583,80,1,81
584,0,584,81,0,92
585,0,585,92,0,102
586,0,586,102,0,102
587,0,587,102,1,103
588,1,0,0,2,0
589,1,1,0,0,10
590,1,2,10,1,11
591,1,3,11,0,21
592,1,4,21,2,11
593,1,5,11,1,12
594,1,6,12,2,2
595,1,7,2,2,2
596,1,8,2,2,2
597,1,9,2,0,12
598,1,10,12,2,2
599,1,11,2,0,12
600,1,12,12,3,11
601,1,13,11,2,1
602,1,14,1,2,1
603,1,15,1,1,2
604,1,16,2,2,2
605,1,17,2,2,2
606,1,18,2,2,2
607,1,19,2,0,12
608,1,20,12,0,22
609,1,21,22,2,12
610,1,22,12,0,22
611,1,23,22,0,33
612,1,24,33,1,34
613,1,25,34,0,44
614,1,26,44,1,45
615,1,27,45,1,45
616,1,28,45,1,45
617,1,29,45,0,45
618,1,30,45,0,45
619,1,31,45,0,45
620,1,32,45,2,35
621,1,33,35,2,24
622,1,34,24,2,14
623,1,35,14,0,24
624,1,36,24,0,35
625,1,37,35,2,24
626,1,38,24,2,14
627,1,39,14,0,24
628,1,40,24,3,23
629,1,41,23,1,24
630,1,42,24,0,35
631,1,43,35,0,45
632,1,44,45,2,35
633,1,45,35,2,24
634,1,46,24,0,35
635,1,47,35,1,35
636,1,48,35,1,35
637,1,49,35,3,34
638,1,50,34,3,33
639,1,51,33,1,34
640,1,52,34,2,23
641,1,53,23,1,24
642,1,54,24,3,23
643,1,55,23,0,34
644,1,56,34,2,23
645,1,57,23,0,34
646,1,58,34,1,35
647,1,59,35,1,35
648,1,60,35,0,45
649,1,61,45,3,44
650,1,62,44,2,34
651,1,63,34,0,44
652,1,64,44,2,34
653,1,65,34,1,35
654,1,66,35,1,35
655,1,67,35,2,24
656,1,68,24,1,25
657,1,69,25,3,24
658,1,70,24,1,25
659,1,71,25,3,24
660,1,72,24,1,25
661,1,73,25,3,24
662,1,74,24,1,25
663,1,75,25,3,24
664,1,76,24,1,25
665,1,77,25,3,24
666,1,78,24,1,25
667,1,79,25,3,24
668,1,80,24,1,25
669,1,81,25,3,24
670,1,82,24,1,25
671,1,83,25,3,24
672,1,84,24,1,25
673,1,85,25,3,24
674,1,86,24,1,25
675,1,87,25,3,24
676,1,88,24,1,25
677,1,89,25,3,24
678,1,90,24,1,25
679,1,91,25,3,24
680,1,92,24,1,25
681,1,93,25,3,24
682,1,94,24,1,25
683,1,95,25,3,24
684,1,96,24,1,25
685,1,97,25,3,24
686,1,98,24,1,25
687,1,99,25,3,24
688,1,100,24,1,25
689,1,101,25,3,24
690,1,102,24,1,25
691,1,103,25,3,24
692,1,104,24,1,25
693,1,105,25,3,24
694,1,106,24,1,25
695,1,107,25,3,24
696,1,108,24,1,25
697,1,109,25,3,24
698,1,110,24,1,25
699,1,111,25,3,24
700,1,112,24,1,25
701,1,113,25,3,24
702,1,114,24,1,25
703,1,115,25,3,24
704,1,116,24,1,25
705,1,117,25,3,24
706,1,118,24,1,25
707,1,119,25,3,24
708,1,120,24,1,25
709,1,121,25,3,24
710,1,122,24,1,25
711,1,123,25,3,24
712,1,124,24,1,25
713,1,125,25,3,24
714,1,126,24,1,25
715,1,127,25,3,24
716,1,128,24,1,25
717,1,129,25,3,24
718,1,130,24,1,25
719,1,131,25,3,24
720,1,132,24,1,25
721,1,133,25,3,24
722,1,134,24,1,25
723,1,135,25,3,24
724,1,136,24,1,25
725,1,137,25,1,26
726,1,138,26,2,15
727,1,139,15,3,15
728,1,140,15,1,16
729,1,141,16,0,27
730,1,142,27,1,28
731,1,143,28,3,27
732,1,144,27,1,28
733,1,145,28,1,29
734,1,146,29,1,30
735,1,147,30,3,29
736,1,148,29,1,30
737,1,149,30,0,40
738,1,150,40,0,50
739,1,151,50,3,49
740,1,152,49,3,48
741,1,153,48,0,54
742,1,154,54,3,53
743,1,155,53,3,52
744,1,156,52,0,52
745,1,157,52,0,52
746,1,158,52,3,52
747,1,159,52,0,52
748,1,160,52,1,53
749,1,161,53,0,53
750,1,162,53,2,47
751,1,163,47,2,37
752,1,164,37,0,47
753,1,165,47,1,48
754,1,166,48,1,49
755,1,167,49,0,55
756,1,168,55,3,54
757,1,169,54,1,55
758,1,170,55,0,55
759,1,171,55,3,54
760,1,172,54,1,55
761,1,173,55,2,49
762,1,174,49,3,48
763,1,175,48,1,49
764,1,176,49,0,55
765,1,177,55,0,55
766,1,178,55,1,56
767,1,179,56,3,55
768,1,180,55,2,49
769,1,181,49,1,50
770,1,182,50,0,56
771,1,183,56,2,50
772,1,184,50,2,40
773,1,185,40,2,30
774,1,186,30,1,30
775,1,187,30,1,30
776,1,188,30,3,29
777,1,189,29,2,18
778,1,190,18,2,8
779,1,191,8,1,9
780,1,192,9,3,8
781,1,193,8,2,8
782,1,194,8,1,9
783,1,195,9,1,9
784,1,196,9,1,9
785,1,197,9,3,8
786,1,198,8,0,18
787,1,199,18,3,17
788,1,200,17,0,28
789,1,201,28,3,27
790,1,202,27,1,28
791,1,203,28,1,29
792,1,204,29,2,18
793,1,205,18,0,29
794,1,206,29,1,30
795,1,207,30,1,30
796,1,208,30,3,29
797,1,209,29,0,39
798,1,210,39,1,40
799,1,211,40,3,39
800,1,212,39,2,29
801,1,213,29,2,18
802,1,214,18,1,19
803,1,215,19,2,9
804,1,216,9,3,8
805,1,217,8,1,9
806,1,218,9,0,19
807,1,219,19,2,9
808,1,220,9,1,9
809,1,221,9,2,9
810,1,222,9,1,9
811,1,223,9,2,9
812,1,224,9,2,9
813,1,225,9,2,9
814,1,226,9,2,9
815,1,227,9,3,8
816,1,228,8,1,9
817,1,229,9,2,9
818,1,230,9,0,19
819,1,231,19,2,9
820,1,232,9,3,8
821,1,233,8,2,8
822,1,234,8,0,18
823,1,235,18,2,8
824,1,236,8,3,7
825,1,237,7,0,17
826,1,238,17,1,18
827,1,239,18,3,17
828,1,240,17,3,16
829,1,241,16,2,6
830,1,242,6,2,6
831,1,243,6,0,16
832,1,244,16,0,27
833,1,245,27,2,16
834,1,246,16,3,15
835,1,247,15,2,5
836,1,248,5,2,5
837,1,249,5,3,5
838,1,250,5,0,15
839,1,251,15,0,26
840,1,252,26,2,15
841,1,253,15,3,15
842,1,254,15,1,16
843,1,255,16,0,27
844,1,256,27,0,37
