,episode,step,state,action,next_state
0,0,0,0,0,10
1,0,1,10,3,10
2,0,2,10,0,20
3,0,3,20,3,20
4,0,4,20,1,21
5,0,5,21,2,11
6,0,6,11,3,10
7,0,7,10,2,0
8,0,8,0,1,1
9,0,9,1,0,11
10,0,10,11,0,21
11,0,11,21,2,11
12,0,12,11,1,12
13,0,13,12,0,22
14,0,14,22,3,21
15,0,15,21,1,22
16,0,16,22,1,23
17,0,17,23,1,24
18,0,18,24,2,14
19,0,19,14,2,4
20,0,20,4,2,4
21,0,21,4,1,4
22,0,22,4,1,4
23,0,23,4,1,4
24,0,24,4,1,4
25,0,25,4,0,14
26,0,26,14,0,24
27,0,27,24,3,23
28,0,28,23,3,22
29,0,29,22,0,33
30,0,30,33,0,43
31,0,31,43,0,43
32,0,32,43,2,33
33,0,33,33,3,32
34,0,34,32,0,42
35,0,35,42,2,32
36,0,36,32,0,42
37,0,37,42,2,32
38,0,38,32,2,21
39,0,39,21,3,20
40,0,40,20,1,21
41,0,41,21,3,20
42,0,42,20,3,20
43,0,43,20,3,20
44,0,44,20,0,31
45,0,45,31,1,32
46,0,46,32,3,31
47,0,47,31,1,32
48,0,48,32,3,31
49,0,49,31,2,20
50,0,50,20,3,20
51,0,51,20,1,21
52,0,52,21,0,32
53,0,53,32,0,42
54,0,54,42,0,51
55,0,55,51,1,51
56,0,56,51,3,51
57,0,57,51,2,42
58,0,58,42,3,41
59,0,59,41,2,31
60,0,60,31,2,20
61,0,61,20,3,20
62,0,62,20,3,20
63,0,63,20,3,20
64,0,64,20,3,20
65,0,65,20,0,31
66,0,66,31,1,32
67,0,67,32,0,42
68,0,68,42,2,32
69,0,69,32,3,31
70,0,70,31,0,41
71,0,71,41,0,41
72,0,72,41,1,42
73,0,73,42,0,51
74,0,74,51,3,51
75,0,75,51,1,51
76,0,76,51,2,42
77,0,77,42,1,43
78,0,78,43,2,33
79,0,79,33,3,32
80,0,80,32,3,31
81,0,81,31,0,41
82,0,82,41,3,41
83,0,83,41,1,42
84,0,84,42,0,51
85,0,85,51,1,51
86,0,86,51,2,42
87,0,87,42,3,41
88,0,88,41,1,42
89,0,89,42,0,51
90,0,90,51,3,51
91,0,91,51,0,58
92,0,92,58,1,59
93,0,93,59,3,58
94,0,94,58,2,51
95,0,95,51,1,51
96,0,96,51,3,51
97,0,97,51,0,58
98,0,98,58,2,51
99,0,99,51,1,51
100,0,100,51,3,51
101,0,101,51,3,51
102,0,102,51,0,58
103,0,103,58,0,64
104,0,104,64,1,65
105,0,105,65,2,59
106,0,106,59,1,60
107,0,107,60,1,61
108,0,108,61,3,60
109,0,109,60,3,59
110,0,110,59,1,60
111,0,111,60,3,59
112,0,112,59,1,60
113,0,113,60,0,66
114,0,114,66,2,60
115,0,115,60,2,60
116,0,116,60,3,59
117,0,117,59,3,58
118,0,118,58,3,57
119,0,119,57,3,57
120,0,120,57,2,57
121,0,121,57,2,57
122,0,122,57,3,57
123,0,123,57,3,57
124,0,124,57,1,58
125,0,125,58,0,64
126,0,126,64,0,74
127,0,127,74,0,84
128,0,128,84,1,85
129,0,129,85,3,84
130,0,130,84,0,95
131,0,131,95,1,96
132,0,132,96,3,95
133,0,133,95,1,96
134,0,134,96,0,96
135,0,135,96,0,96
136,0,136,96,0,96
137,0,137,96,3,95
138,0,138,95,0,95
139,0,139,95,0,95
140,0,140,95,3,94
141,0,141,94,3,94
142,0,142,94,2,83
143,0,143,83,3,83
144,0,144,83,0,94
145,0,145,94,3,94
146,0,146,94,2,83
147,0,147,83,1,84
148,0,148,84,3,83
149,0,149,83,2,73
150,0,150,73,3,73
151,0,151,73,0,83
152,0,152,83,2,73
153,0,153,73,1,74
154,0,154,74,2,64
155,0,155,64,0,74
156,0,156,74,0,84
157,0,157,84,2,74
158,0,158,74,1,75
159,0,159,75,3,74
160,0,160,74,1,75
161,0,161,75,1,76
162,0,162,76,2,66
163,0,163,66,2,60
164,0,164,60,3,59
165,0,165,59,3,58
166,0,166,58,1,59
167,0,167,59,0,65
168,0,168,65,2,59
169,0,169,59,2,59
170,0,170,59,3,58
171,0,171,58,3,57
172,0,172,57,0,63
173,0,173,63,1,64
174,0,174,64,1,65
175,0,175,65,1,66
176,0,176,66,1,67
177,0,177,67,1,67
178,0,178,67,2,61
179,0,179,61,1,61
180,0,180,61,0,67
181,0,181,67,1,67
182,0,182,67,0,77
183,0,183,77,1,77
184,0,184,77,2,67
185,0,185,67,2,61
186,0,186,61,3,60
187,0,187,60,2,60
188,0,188,60,2,60
189,0,189,60,2,60
190,0,190,60,2,60
191,0,191,60,2,60
192,0,192,60,2,60
193,0,193,60,2,60
194,0,194,60,1,61
195,0,195,61,3,60
196,0,196,60,2,60
197,0,197,60,1,61
198,0,198,61,0,67
199,0,199,67,0,77
200,0,200,77,1,77
201,0,201,77,0,87
202,0,202,87,0,98
