,episode,step,state,action,next_state
0,0,0,0,1,1
1,0,1,1,2,1
2,0,2,1,3,0
3,0,3,0,3,0
4,0,4,0,3,0
5,0,5,0,0,10
6,0,6,10,1,11
7,0,7,11,1,12
8,0,8,12,2,2
9,0,9,2,0,12
10,0,10,12,0,22
11,0,11,22,2,12
12,0,12,12,1,13
13,0,13,13,3,12
14,0,14,12,1,13
15,0,15,13,1,14
16,0,16,14,3,13
17,0,17,13,3,12
18,0,18,12,2,2
19,0,19,2,1,3
20,0,20,3,2,3
21,0,21,3,2,3
22,0,22,3,3,2
23,0,23,2,0,12
24,0,24,12,3,11
25,0,25,11,2,1
26,0,26,1,2,1
27,0,27,1,1,2
28,0,28,2,2,2
29,0,29,2,3,1
30,0,30,1,2,1
31,0,31,1,3,0
32,0,32,0,3,0
33,0,33,0,2,0
34,0,34,0,1,1
35,0,35,1,2,1
36,0,36,1,1,2
37,0,37,2,0,12
38,0,38,12,2,2
39,0,39,2,1,3
40,0,40,3,2,3
41,0,41,3,3,2
42,0,42,2,0,12
43,0,43,12,1,13
44,0,44,13,3,12
45,0,45,12,3,11
46,0,46,11,3,10
47,0,47,10,0,20
48,0,48,20,3,20
49,0,49,20,3,20
50,0,50,20,0,31
51,0,51,31,0,41
52,0,52,41,0,41
53,0,53,41,3,41
54,0,54,41,3,41
55,0,55,41,3,41
56,0,56,41,0,41
57,0,57,41,2,31
58,0,58,31,0,41
59,0,59,41,2,31
60,0,60,31,0,41
61,0,61,41,0,41
62,0,62,41,0,41
63,0,63,41,2,31
64,0,64,31,3,31
65,0,65,31,2,20
66,0,66,20,1,21
67,0,67,21,2,11
68,0,68,11,3,10
69,0,69,10,2,0
70,0,70,0,1,1
71,0,71,1,3,0
72,0,72,0,3,0
73,0,73,0,0,10
74,0,74,10,3,10
75,0,75,10,1,11
76,0,76,11,1,12
77,0,77,12,1,13
78,0,78,13,2,3
79,0,79,3,1,4
80,0,80,4,1,4
81,0,81,4,3,3
82,0,82,3,1,4
83,0,83,4,1,4
84,0,84,4,3,3
85,0,85,3,1,4
86,0,86,4,2,4
87,0,87,4,1,4
88,0,88,4,2,4
89,0,89,4,0,14
90,0,90,14,0,24
91,0,91,24,1,25
92,0,92,25,2,25
93,0,93,25,0,25
94,0,94,25,1,26
95,0,95,26,2,15
96,0,96,15,3,15
97,0,97,15,0,26
98,0,98,26,0,36
99,0,99,36,3,36
100,0,100,36,2,26
101,0,101,26,0,36
102,0,102,36,1,37
103,0,103,37,3,36
104,0,104,36,0,46
105,0,105,46,1,47
106,0,106,47,0,53
107,0,107,53,0,53
108,0,108,53,1,54
109,0,109,54,2,48
110,0,110,48,0,54
111,0,111,54,1,55
112,0,112,55,2,49
113,0,113,49,3,48
114,0,114,48,3,47
115,0,115,47,3,46
116,0,116,46,3,46
117,0,117,46,1,47
118,0,118,47,2,37
119,0,119,37,3,36
120,0,120,36,2,26
121,0,121,26,2,15
122,0,122,15,2,5
123,0,123,5,2,5
124,0,124,5,3,5
125,0,125,5,0,15
126,0,126,15,0,26
127,0,127,26,2,15
128,0,128,15,0,26
129,0,129,26,2,15
130,0,130,15,1,16
131,0,131,16,0,27
132,0,132,27,3,26
133,0,133,26,0,36
134,0,134,36,2,26
135,0,135,26,1,27
136,0,136,27,1,28
137,0,137,28,1,29
138,0,138,29,0,39
139,0,139,39,0,49
140,0,140,49,0,55
141,0,141,55,3,54
142,0,142,54,1,55
143,0,143,55,0,55
144,0,144,55,3,54
145,0,145,54,0,62
146,0,146,62,3,62
147,0,147,62,1,62
148,0,148,62,0,70
149,0,149,70,2,62
150,0,150,62,1,62
151,0,151,62,0,70
152,0,152,70,1,71
153,0,153,71,3,70
154,0,154,70,0,80
155,0,155,80,0,91
156,0,156,91,3,90
157,0,157,90,3,89
158,0,158,89,3,88
159,0,159,88,3,87
160,0,160,87,3,86
161,0,161,86,3,85
162,0,162,85,1,86
163,0,163,86,3,85
164,0,164,85,3,84
165,0,165,84,0,95
166,0,166,95,1,96
167,0,167,96,1,97
168,0,168,97,2,86
169,0,169,86,1,87
170,0,170,87,2,77
171,0,171,77,3,76
172,0,172,76,1,77
173,0,173,77,1,77
174,0,174,77,2,67
175,0,175,67,3,66
176,0,176,66,3,65
177,0,177,65,2,59
178,0,178,59,1,60
179,0,179,60,0,66
180,0,180,66,1,67
181,0,181,67,3,66
182,0,182,66,1,67
183,0,183,67,0,77
184,0,184,77,0,87
185,0,185,87,0,98
186,0,186,98,0,98
187,0,187,98,2,87
188,0,188,87,3,86
189,0,189,86,2,76
190,0,190,76,0,86
191,0,191,86,0,97
192,0,192,97,0,97
193,0,193,97,3,96
194,0,194,96,0,96
195,0,195,96,2,85
196,0,196,85,1,86
197,0,197,86,2,76
198,0,198,76,0,86
