,episode,step,state,action,next_state
0,0,0,0,1,1
1,0,1,1,2,1
2,0,2,1,0,11
3,0,3,11,0,21
4,0,4,21,3,20
5,0,5,20,2,10
6,0,6,10,2,0
7,0,7,0,2,0
8,0,8,0,0,10
9,0,9,10,1,11
10,0,10,11,3,10
11,0,11,10,0,20
12,0,12,20,3,20
13,0,13,20,3,20
14,0,14,20,0,31
15,0,15,31,2,20
16,0,16,20,2,10
17,0,17,10,2,0
18,0,18,0,1,1
19,0,19,1,1,2
20,0,20,2,1,3
21,0,21,3,2,3
22,0,22,3,1,4
23,0,23,4,3,3
24,0,24,3,1,4
25,0,25,4,0,14
26,0,26,14,0,24
27,0,27,24,0,35
28,0,28,35,2,24
29,0,29,24,1,25
30,0,30,25,0,25
31,0,31,25,3,24
32,0,32,24,1,25
33,0,33,25,3,24
34,0,34,24,1,25
35,0,35,25,3,24
36,0,36,24,1,25
37,0,37,25,3,24
38,0,38,24,1,25
39,0,39,25,3,24
40,0,40,24,1,25
41,0,41,25,3,24
42,0,42,24,1,25
43,0,43,25,3,24
44,0,44,24,1,25
45,0,45,25,3,24
46,0,46,24,1,25
47,0,47,25,3,24
48,0,48,24,1,25
49,0,49,25,3,24
50,0,50,24,1,25
51,0,51,25,3,24
52,0,52,24,1,25
53,0,53,25,3,24
54,0,54,24,1,25
55,0,55,25,3,24
56,0,56,24,1,25
57,0,57,25,3,24
58,0,58,24,1,25
59,0,59,25,3,24
60,0,60,24,1,25
61,0,61,25,3,24
62,0,62,24,1,25
63,0,63,25,3,24
64,0,64,24,1,25
65,0,65,25,3,24
66,0,66,24,1,25
67,0,67,25,3,24
68,0,68,24,1,25
69,0,69,25,3,24
70,0,70,24,1,25
71,0,71,25,3,24
72,0,72,24,1,25
73,0,73,25,3,24
74,0,74,24,1,25
75,0,75,25,3,24
76,0,76,24,1,25
77,0,77,25,3,24
78,0,78,24,1,25
79,0,79,25,3,24
80,0,80,24,1,25
81,0,81,25,3,24
82,0,82,24,1,25
83,0,83,25,3,24
84,0,84,24,1,25
85,0,85,25,3,24
86,0,86,24,1,25
87,0,87,25,3,24
88,0,88,24,1,25
89,0,89,25,3,24
90,0,90,24,1,25
91,0,91,25,3,24
92,0,92,24,2,14
93,0,93,14,3,13
94,0,94,13,1,14
95,0,95,14,0,24
96,0,96,24,1,25
97,0,97,25,3,24
98,0,98,24,1,25
99,0,99,25,3,24
100,0,100,24,1,25
101,0,101,25,3,24
102,0,102,24,1,25
103,0,103,25,3,24
104,0,104,24,1,25
105,0,105,25,3,24
106,0,106,24,1,25
107,0,107,25,3,24
108,0,108,24,1,25
109,0,109,25,3,24
110,0,110,24,1,25
111,0,111,25,3,24
112,0,112,24,1,25
113,0,113,25,3,24
114,0,114,24,3,23
115,0,115,23,0,34
116,0,116,34,2,23
117,0,117,23,0,34
118,0,118,34,1,35
119,0,119,35,3,34
120,0,120,34,1,35
121,0,121,35,1,35
122,0,122,35,2,24
123,0,123,24,1,25
124,0,124,25,0,25
125,0,125,25,3,24
126,0,126,24,1,25
127,0,127,25,3,24
128,0,128,24,1,25
129,0,129,25,2,25
130,0,130,25,3,24
131,0,131,24,0,35
132,0,132,35,2,24
133,0,133,24,2,14
134,0,134,14,0,24
135,0,135,24,3,23
136,0,136,23,2,13
137,0,137,13,2,3
138,0,138,3,0,13
139,0,139,13,1,14
140,0,140,14,0,24
141,0,141,24,1,25
142,0,142,25,1,26
143,0,143,26,0,36
144,0,144,36,1,37
145,0,145,37,0,47
146,0,146,47,3,46
147,0,147,46,3,46
148,0,148,46,0,52
149,0,149,52,3,52
150,0,150,52,0,52
151,0,151,52,1,53
152,0,152,53,2,47
153,0,153,47,2,37
154,0,154,37,2,27
155,0,155,27,1,28
156,0,156,28,1,29
157,0,157,29,3,28
158,0,158,28,2,17
159,0,159,17,3,16
160,0,160,16,3,15
161,0,161,15,3,15
162,0,162,15,1,16
163,0,163,16,2,6
164,0,164,6,0,16
165,0,165,16,3,15
166,0,166,15,3,15
167,0,167,15,2,5
168,0,168,5,2,5
169,0,169,5,0,15
170,0,170,15,0,26
171,0,171,26,0,36
172,0,172,36,0,46
173,0,173,46,1,47
174,0,174,47,1,48
175,0,175,48,3,47
176,0,176,47,0,53
177,0,177,53,1,54
178,0,178,54,3,53
179,0,179,53,0,53
180,0,180,53,1,54
181,0,181,54,2,48
182,0,182,48,0,54
183,0,183,54,0,62
184,0,184,62,2,54
185,0,185,54,0,62
186,0,186,62,2,54
187,0,187,54,0,62
188,0,188,62,2,54
189,0,189,54,0,62
190,0,190,62,2,54
191,0,191,54,0,62
192,0,192,62,2,54
193,0,193,54,0,62
194,0,194,62,2,54
195,0,195,54,0,62
196,0,196,62,2,54
197,0,197,54,0,62
198,0,198,62,2,54
